,loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/batch_size,config/hidden_channels,config/hidden_layers,config/lr,config/lr_decay_min_lr,config/lr_decay_rate,config/lr_scheduler,config/out_layers,config/weight_decay,logdir
189,0.2783826291561126,27.57760500907898,True,,,10,dfeda_00189,aca6bd6442604f85aa3b5ff8e14fca16,2022-11-29_22-23-45,1669731825,275.3226284980774,41679,gpu407,11.11.4.7,275.3226284980774,0,10,0.0034675598144531,148,397,8,0.00014899776106869797,1.0689115712877787e-05,0.8687097955371448,step,8,8.644354799022598e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00189_189_batch_size=148,hidden_channels=397,hidden_layers=8,lr=0.0001,lr_decay_min_lr=0.0000,lr_decay_rate=0.8687,l_2022-11-29_22-19-10"
190,0.0975476279854774,29.76934766769409,False,,,71,dfeda_00190,9608cd1fdc524862826c9b867df63ba5,2022-11-29_22-57-12,1669733832,2148.33150434494,42084,gpu407,11.11.4.7,2148.33150434494,0,71,0.0034286975860595,47,302,3,0.003318936591270011,2.563180147254303e-06,0.9770320873144448,step,4,5.9791283809982586e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00190_190_batch_size=47,hidden_channels=302,hidden_layers=3,lr=0.0033,lr_decay_min_lr=0.0000,lr_decay_rate=0.9770,lr_2022-11-29_22-21-24"
191,0.2889852225780487,9.163788557052612,True,,,10,dfeda_00191,82ac881e771b43d2ae64e9e9a586f997,2022-11-29_22-22-59,1669731779,89.73048710823059,40360,gpu407,11.11.4.7,89.73048710823059,0,10,0.0035722255706787,177,81,5,0.00021924725006597067,9.35847934775741e-05,0.9476306167976107,cosine,6,8.448952638075547e-06,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00191_191_batch_size=177,hidden_channels=81,hidden_layers=5,lr=0.0002,lr_decay_min_lr=0.0001,lr_decay_rate=0.9476,lr_2022-11-29_22-21-29"
192,0.2851775288581848,10.340234279632568,True,,,10,dfeda_00192,82ac881e771b43d2ae64e9e9a586f997,2022-11-29_22-24-44,1669731884,104.7320909500122,40360,gpu407,11.11.4.7,104.7320909500122,0,10,0.0035722255706787,211,377,1,0.00036689769140065736,4.0831978809708106e-05,0.9669587658653336,step,8,2.3959256169108596e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00192_192_batch_size=211,hidden_channels=377,hidden_layers=1,lr=0.0004,lr_decay_min_lr=0.0000,lr_decay_rate=0.9670,l_2022-11-29_22-22-59"
193,0.1072824448347091,16.721479892730713,False,,,60,dfeda_00193,3231bab2bf8c4e76a58b14581798aa9a,2022-11-29_22-40-21,1669732821,1009.9691140651704,39659,gpu407,11.11.4.7,1009.9691140651704,0,60,0.0031578540802001,143,479,2,0.00361083684854401,8.295905045256213e-05,0.8750489857005709,cosine,6,4.1166985530897855e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00193_193_batch_size=143,hidden_channels=479,hidden_layers=2,lr=0.0036,lr_decay_min_lr=0.0001,lr_decay_rate=0.8750,l_2022-11-29_22-23-31"
194,0.2845123410224914,19.76383948326111,True,,,10,dfeda_00194,aca6bd6442604f85aa3b5ff8e14fca16,2022-11-29_22-27-03,1669732023,198.44288539886475,41679,gpu407,11.11.4.7,198.44288539886475,0,10,0.0034675598144531,247,468,5,0.00014284748825433934,3.1721474060757314e-05,0.8445922229474571,cosine,7,9.977069714790313e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00194_194_batch_size=247,hidden_channels=468,hidden_layers=5,lr=0.0001,lr_decay_min_lr=0.0000,lr_decay_rate=0.8446,l_2022-11-29_22-23-45"
195,0.2851882874965668,16.966959714889526,True,,,10,dfeda_00195,82ac881e771b43d2ae64e9e9a586f997,2022-11-29_22-27-34,1669732054,170.70468139648438,40360,gpu407,11.11.4.7,170.70468139648438,0,10,0.0035722255706787,184,355,5,0.0011140298605788088,1.502599100248557e-06,0.8919369931155602,step,6,5.0446318113815676e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00195_195_batch_size=184,hidden_channels=355,hidden_layers=5,lr=0.0011,lr_decay_min_lr=0.0000,lr_decay_rate=0.8919,l_2022-11-29_22-24-44"
196,0.4735132753849029,34.5414981842041,True,,,20,dfeda_00196,6d0633263f4b4fda869432ca66a3ee72,2022-11-29_22-37-28,1669732648,689.1061375141144,39746,gpu407,11.11.4.7,689.1061375141144,0,20,0.0031819343566894,99,412,8,0.007661304059940999,6.011170188608133e-06,0.9617032471878837,step,6,2.0611540289310066e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00196_196_batch_size=99,hidden_channels=412,hidden_layers=8,lr=0.0077,lr_decay_min_lr=0.0000,lr_decay_rate=0.9617,lr_2022-11-29_22-25-59"
197,0.1732112467288971,7.640208005905151,True,,,20,dfeda_00197,aca6bd6442604f85aa3b5ff8e14fca16,2022-11-29_22-29-43,1669732183,159.02685499191284,41679,gpu407,11.11.4.7,159.02685499191284,0,20,0.0034675598144531,234,239,1,0.008079016208441939,1.6288203513236835e-05,0.9951269415735282,cosine,8,3.856456744115886e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00197_197_batch_size=234,hidden_channels=239,hidden_layers=1,lr=0.0081,lr_decay_min_lr=0.0000,lr_decay_rate=0.9951,l_2022-11-29_22-27-03"
198,0.2663029730319977,11.664387702941896,True,,,10,dfeda_00198,82ac881e771b43d2ae64e9e9a586f997,2022-11-29_22-29-32,1669732172,117.0498514175415,40360,gpu407,11.11.4.7,117.0498514175415,0,10,0.0035722255706787,238,146,9,0.0012254079406891852,2.156069510564498e-06,0.9213424439817899,step,9,3.9482758083747285e-06,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00198_198_batch_size=238,hidden_channels=146,hidden_layers=9,lr=0.0012,lr_decay_min_lr=0.0000,lr_decay_rate=0.9213,l_2022-11-29_22-27-34"
